Player,Strike Rate,Average Score,Batsman Match Count,Batsman Run,Six,Four,Out,One,Two,Three,Five,Fifty,Hundred,Wicket,Bowler Run,Economy Rate,Maiden,Bowler Match Count,Average Four,Average Six,Total Matches,Wicket Average,avg_score_utility,strike_rate_utility,sixes_utility,fours_score_utility,wickets_utility,total_wickets_utility,economy_utility,batting_utility,player_type,bowler_utility
SS Shaikh,85.71428571428571,6.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
PSP Handscomb,50.0,6.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
J Yadav,50.0,3.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,197.0,6.459016393442624,0.0,10.0,0.0,0.0,10.0,0.4,1.0,1.0,0.0,0.0,0.4,0.07741935483870968,3.4736065573770487,2.0,Bowler,5.926538868323638
KMDN Kulasekara,166.66666666666669,5.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,122.0,6.841121495327102,0.0,5.0,1.0,0.0,5.0,1.0,1.0,4.333333333333334,0.0,0.0,1.0,0.09677419354838711,3.3933644859813086,5.333333333333334,Bowler,6.735208019294543
SJ Srivastava,100.0,1.25,4.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,14.0,444.0,8.705882352941176,0.0,14.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,0.0,1.0,0.2709677419354839,3.0017647058823527,2.0,Bowler,6.409098671726756
JD Unadkat,38.46153846153847,1.0,5.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,56.0,1328.0,8.008040201005025,0.0,46.0,0.0,0.0,46.0,1.2173913043478262,1.0,1.0,0.0,0.0,1.2173913043478262,1.0838709677419356,3.1483115577889444,2.0,Bowler,8.17436074481806
A Zampa,62.5,2.5,2.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,281.0,7.493333333333334,0.0,11.0,0.5,0.0,11.0,1.7272727272727273,1.0,1.0,0.0,0.0,1.7272727272727273,0.36774193548387096,3.2563999999999993,2.0,Bowler,8.027121994134898
P Awana,35.714285714285715,1.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,39.0,1046.0,8.108527131782946,0.0,33.0,0.0,0.0,33.0,1.181818181818182,1.0,1.0,0.0,0.0,1.181818181818182,0.7548387096774194,3.127209302325581,2.0,Bowler,7.595799290731774
Shivam Sharma,166.66666666666669,2.5,2.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,165.0,8.684210526315791,0.0,5.0,0.5,0.0,5.0,0.8,1.0,4.333333333333334,0.0,0.0,0.8,0.07741935483870968,3.0063157894736836,5.333333333333334,Bowler,5.82560271646859
TA Boult,62.5,5.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,500.0,8.450704225352112,0.0,14.0,0.0,0.0,14.0,1.0714285714285714,1.0,1.0,0.0,0.0,1.0714285714285714,0.2903225806451613,3.055352112676056,2.0,Bowler,6.625654897124683
DP Nannes,30.76923076923077,2.0,2.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,815.0,7.09724238026125,0.0,29.0,0.0,0.0,29.0,0.9655172413793104,1.0,1.0,0.0,0.0,0.9655172413793104,0.5419354838709678,3.339579100145137,2.0,Bowler,7.270547738093123
RS Sodhi,200.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,Batsman,0.0
FH Edwards,80.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,160.0,6.4,0.0,6.0,0.0,0.0,6.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.8333333333333334,0.09677419354838711,3.486,2.0,Bowler,6.624161290322581
VRV Singh,133.33333333333331,2.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,549.0,8.878706199460916,0.0,18.0,0.5,0.0,18.0,0.6666666666666666,1.0,2.6666666666666656,0.0,0.0,0.6666666666666666,0.23225806451612904,2.965471698113207,3.6666666666666656,Bowler,5.796594643944005
CRD Fernando,133.33333333333331,2.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,306.0,7.373493975903614,0.0,10.0,0.0,0.0,10.0,1.7,1.0,2.6666666666666656,0.0,0.0,1.7,0.32903225806451614,3.2815662650602406,3.6666666666666656,Bowler,7.965897784687135
B Laughlin,44.444444444444436,2.0,2.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,9.6,0.0,2.0,0.0,0.0,2.0,0.5,1.0,1.0,0.0,0.0,0.5,0.01935483870967742,2.8139999999999996,2.0,Bowler,5.000032258064516
A Chandila,57.14285714285714,2.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,245.0,6.282051282051282,0.0,12.0,0.0,0.0,12.0,0.9166666666666666,1.0,1.0,0.0,0.0,0.9166666666666666,0.21290322580645163,3.5107692307692306,2.0,Bowler,6.960508684863523
GD McGrath,80.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,366.0,6.674772036474163,0.0,14.0,0.5,0.0,14.0,0.8571428571428571,1.0,1.0,0.0,0.0,0.8571428571428571,0.23225806451612904,3.4282978723404254,2.0,Bowler,6.776548190999117
BB Sran,100.0,1.3333333333333333,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,485.0,8.434782608695652,0.0,16.0,0.0,0.0,16.0,0.875,1.0,1.0,0.0,0.0,0.875,0.2709677419354839,3.0586956521739124,2.0,Bowler,6.306995091164094
A Uniyal,57.14285714285714,2.0,2.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,10.578947368421053,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.03870967741935484,2.6084210526315785,2.0,Bowler,5.4706960950764
CJ Jordan,60.0,1.5,2.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,276.0,8.808510638297873,0.0,10.0,0.0,0.0,10.0,1.2,1.0,1.0,0.0,0.0,1.2,0.23225806451612904,2.980212765957446,2.0,Bowler,6.618706245710363
JE Taylor,75.0,1.5,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,167.0,8.213114754098362,0.0,5.0,0.0,0.0,5.0,1.2,1.0,1.0,0.0,0.0,1.2,0.11612903225806452,3.105245901639344,2.0,Bowler,6.632062400846113
D Kalyankrishna,37.5,3.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,10.56,0.0,3.0,0.0,0.0,3.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.6666666666666666,0.03870967741935484,2.6123999999999996,2.0,Bowler,4.9766645161290315
S Tyagi,75.0,3.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,304.0,8.290909090909091,0.0,14.0,0.0,0.0,14.0,0.42857142857142855,1.0,1.0,0.0,0.0,0.42857142857142855,0.11612903225806452,3.08890909090909,2.0,Bowler,5.4504143276078745
R Ninan,50.0,3.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0,10.833333333333336,0.0,2.0,0.0,0.0,2.0,1.5,1.0,1.0,0.0,0.0,1.5,0.05806451612903226,2.5549999999999993,2.0,Bowler,6.169596774193547
Kamran Khan,60.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,248.0,8.406779661016946,0.0,9.0,0.0,0.0,9.0,1.1111111111111112,1.0,1.0,0.0,0.0,1.1111111111111112,0.19354838709677422,3.064576271186441,2.0,Bowler,6.553853654091489
Mohammad Asif,50.0,1.5,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,307.0,9.256281407035175,0.0,8.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.15483870967741936,2.886180904522613,2.0,Bowler,6.061529421300049
Younis Khan,42.857142857142854,3.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
RD Chahar,150.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,59.0,7.695652173913042,0.0,2.0,0.0,0.0,2.0,1.0,1.0,3.5,0.0,0.0,1.0,0.03870967741935484,3.213913043478261,4.5,Bowler,6.378934081346424
BAW Mendis,50.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,306.0,7.403225806451613,0.0,10.0,0.0,0.0,10.0,0.8,1.0,1.0,0.0,0.0,0.8,0.15483870967741936,3.275322580645161,2.0,Bowler,6.345241935483871
SB Wagh,66.66666666666666,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,147.0,8.166666666666668,0.0,8.0,0.0,0.0,8.0,0.625,1.0,1.0,0.0,0.0,0.625,0.09677419354838711,3.1149999999999993,2.0,Bowler,5.7551612903225795
RS Gavaskar,25.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.15,2.0,Bowler,4.725
Mohammad Nabi,66.66666666666666,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,59.0,5.363636363636363,0.0,3.0,0.0,0.0,3.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.6666666666666666,0.03870967741935484,3.7036363636363636,2.0,Bowler,6.6135190615835775
Mohammad Ashraful,16.666666666666664,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
Mashrafe Mortaza,100.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,12.642857142857142,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.175,2.0,Bowler,3.2624999999999997
A Singh,20.0,0.4,5.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,639.0,7.888888888888888,0.0,23.0,0.0,0.0,23.0,1.2173913043478262,1.0,1.0,0.0,0.0,1.2173913043478262,0.5419354838709678,3.173333333333333,2.0,Bowler,7.39899018232819
Shoaib Akhtar,25.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,54.0,7.043478260869566,0.0,3.0,0.0,0.0,3.0,1.6666666666666667,1.0,1.0,0.0,0.0,1.6666666666666667,0.09677419354838711,3.350869565217391,2.0,Bowler,7.671465638148667
S Randiv,50.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,223.0,7.433333333333334,0.0,8.0,0.0,0.0,8.0,0.75,1.0,1.0,0.0,0.0,0.75,0.11612903225806452,3.2689999999999997,2.0,Bowler,6.2026935483870975
H Das,40.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
VS Yeligati,100.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,11.4375,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4281249999999996,2.0,Bowler,3.6421874999999995
KP Appanna,50.0,0.6666666666666666,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,291.0,7.864864864864866,0.0,13.0,0.0,0.0,13.0,0.6923076923076923,1.0,1.0,0.0,0.0,0.6923076923076923,0.17419354838709677,3.1783783783783774,2.0,Bowler,6.067319428609749
RG More,100.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,10.216216216216218,0.0,2.0,0.0,0.0,2.0,0.5,1.0,1.0,0.0,0.0,0.5,0.01935483870967742,2.6845945945945937,2.0,Bowler,4.805924149956407
P Parameswaran,33.33333333333333,0.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,226.0,8.528301886792452,0.0,8.0,0.0,0.0,8.0,1.125,1.0,1.0,0.0,0.0,1.125,0.17419354838709677,3.039056603773585,2.0,Bowler,6.507375228241021
Shoaib Ahmed,16.666666666666664,0.3333333333333333,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,154.0,8.970873786407768,0.0,7.0,0.0,0.0,7.0,0.7142857142857143,1.0,1.0,0.0,0.0,0.7142857142857143,0.09677419354838711,2.946116504854368,2.0,Bowler,5.635764619032704
PM Sarvesh Kumar,50.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,8.129032258064516,0.0,2.0,0.0,0.0,2.0,0.5,1.0,1.0,0.0,0.0,0.5,0.01935483870967742,3.1229032258064513,2.0,Bowler,5.463387096774193
M de Lange,50.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,171.0,8.844827586206899,0.0,5.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.09677419354838711,2.972586206896551,2.0,Bowler,6.104040600667407
DJ Muthuswami,33.33333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,108.0,7.714285714285714,0.0,6.0,0.0,0.0,6.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.6666666666666666,0.07741935483870968,3.2099999999999995,2.0,Bowler,5.931129032258064
SE Bond,50.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,225.0,7.0680628272251305,0.0,8.0,0.0,0.0,8.0,1.125,1.0,1.0,0.0,0.0,1.125,0.17419354838709677,3.345706806282722,2.0,Bowler,6.967350532004728
BE Hendricks,33.33333333333333,0.5,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,239.0,9.13375796178344,0.0,7.0,0.0,0.0,7.0,1.2857142857142858,1.0,1.0,0.0,0.0,1.2857142857142858,0.17419354838709677,2.9119108280254773,2.0,Bowler,6.557727993190289
LH Ferguson,100.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,96.0,6.620689655172414,0.0,4.0,0.0,0.0,4.0,0.75,1.0,1.0,0.0,0.0,0.75,0.05806451612903226,3.4396551724137927,2.0,Bowler,6.371579532814237
DP Vijaykumar,100.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,205.0,7.735849056603772,0.0,9.0,0.0,0.0,9.0,0.4444444444444444,1.0,1.0,0.0,0.0,0.4444444444444444,0.07741935483870968,3.2054716981132074,2.0,Bowler,5.591003246094543
NJ Rimmington,100.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.666666666666668,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.4299999999999993,2.0,Bowler,5.144999999999999
Tejas Baroka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,9.428571428571429,0.0,1.0,,,1.0,0.0,1.0,1.0,,,0.0,0.0,2.8499999999999996,2.0,Batsman,4.2749999999999995
Harmeet Singh (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,8.16,0.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.01935483870967742,3.1163999999999996,2.0,Batsman,6.203632258064516
YA Abdulla,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,311.0,8.405405405405405,0.0,11.0,0.0,0.0,11.0,1.3636363636363635,1.0,1.0,0.0,0.0,1.3636363636363635,0.2903225806451613,3.0648648648648646,2.0,Bowler,7.078235713719584
U Kaul,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
V Pratap Singh,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,300.0,8.530805687203793,0.0,9.0,0.0,0.0,9.0,1.1111111111111112,1.0,1.0,0.0,0.0,1.1111111111111112,0.19354838709677422,3.038530805687203,2.0,Bowler,6.514785455842633
Gagandeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,142.0,10.142857142857142,0.0,4.0,,,4.0,0.75,1.0,1.0,,,0.75,0.05806451612903226,2.6999999999999997,2.0,Batsman,5.262096774193548
IC Pandey,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,609.0,7.791044776119403,0.0,24.0,0.0,0.0,24.0,0.75,1.0,1.0,0.0,0.0,0.75,0.34838709677419355,3.193880597014925,2.0,Bowler,6.438401540683678
A Nel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,10.333333333333334,0.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.01935483870967742,2.6599999999999997,2.0,Batsman,5.519032258064516
GS Sandhu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,10.75,0.0,2.0,,,2.0,0.5,1.0,1.0,,,0.5,0.01935483870967742,2.5725,2.0,Batsman,4.637782258064516
C Ganapathy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,1.0,,,1.0,0.0,1.0,1.0,,,0.0,0.0,2.0999999999999996,2.0,Batsman,3.1499999999999995
TP Sudhindra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,11.108108108108109,0.0,3.0,,,3.0,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.01935483870967742,2.4972972972972967,2.0,Batsman,4.274978204010462
B Geeves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,11.142857142857142,0.0,2.0,,,2.0,0.5,1.0,1.0,,,0.5,0.01935483870967742,2.4899999999999998,2.0,Batsman,4.514032258064516
S Kaushik,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,304.0,8.685714285714285,0.0,10.0,0.0,0.0,10.0,0.6,1.0,1.0,0.0,0.0,0.6,0.11612903225806452,3.006,2.0,Bowler,5.583193548387097
RW Price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,0.0,1.0,,,1.0,0.0,1.0,1.0,,,0.0,0.0,2.5199999999999996,2.0,Batsman,3.7799999999999994
Mohammed Siraj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,214.0,9.106382978723405,0.0,6.0,,,6.0,1.6666666666666667,1.0,1.0,,,1.6666666666666667,0.19354838709677422,2.9176595744680847,2.0,Bowler,7.166811942347287
Mustafizur Rahman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,461.0,7.0381679389312986,0.0,17.0,,,17.0,1.0,1.0,1.0,,,1.0,0.32903225806451614,3.351984732824427,2.0,Bowler,7.021525486333415
NB Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,4.32,0.0,2.0,,,2.0,0.5,1.0,1.0,,,0.5,0.01935483870967742,3.9227999999999996,2.0,Batsman,6.663232258064516
AM Salvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,205.0,7.884615384615384,0.0,7.0,,,7.0,1.0,1.0,1.0,,,1.0,0.13548387096774195,3.174230769230769,2.0,Batsman,6.464571960297768
ND Doshi,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,79.0,8.315789473684209,0.0,4.0,0.0,0.0,4.0,0.5,1.0,1.0,0.0,0.0,0.5,0.03870967741935484,3.083684210526316,2.0,Bowler,5.433590831918506
Avesh Khan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,6.0,0.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.01935483870967742,3.5699999999999994,2.0,Batsman,6.884032258064515
P Amarnath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,241.0,10.954545454545453,0.0,6.0,,,6.0,1.1666666666666667,1.0,1.0,,,1.1666666666666667,0.13548387096774195,2.5295454545454543,2.0,Batsman,5.747543988269795
RR Bose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,1.0,,,1.0,0.0,1.0,1.0,,,0.0,0.0,2.3099999999999996,2.0,Batsman,3.4649999999999994
RR Bhatkal,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,17.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1549999999999998,2.0,Batsman,1.7324999999999997
P Prasanth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,1.0,,,1.0,0.0,1.0,1.0,,,0.0,0.0,1.0499999999999998,2.0,Batsman,1.5749999999999997
P Suyal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,154.0,8.635514018691588,0.0,5.0,,,5.0,0.4,1.0,1.0,,,0.4,0.03870967741935484,3.0165420560747664,2.0,Batsman,5.182877600241182
Abdur Razzak,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.428571428571429,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2199999999999998,2.0,Bowler,3.3299999999999996
RA Shaikh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,1.0,,,1.0,0.0,1.0,1.0,,,0.0,0.0,2.5199999999999996,2.0,Batsman,3.7799999999999994
S Ladda,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,225.0,9.574468085106382,0.0,9.0,0.0,0.0,9.0,0.5555555555555556,1.0,1.0,0.0,0.0,0.5555555555555556,0.09677419354838711,2.81936170212766,2.0,Bowler,5.207537176847403
B Stanlake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,8.399999999999999,0.0,2.0,,,2.0,1.0,1.0,1.0,,,1.0,0.03870967741935484,3.066,2.0,Batsman,6.157064516129033
T Shamsi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,151.0,9.4375,0.0,4.0,,,4.0,0.75,1.0,1.0,,,0.75,0.05806451612903226,2.8481249999999996,2.0,Batsman,5.484284274193548
MJ Henry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,13.741935483870966,0.0,2.0,,,2.0,0.5,1.0,1.0,,,0.5,0.01935483870967742,1.944193548387097,2.0,Batsman,3.6953225806451617
T Natarajan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,116.0,8.487804878048781,0.0,6.0,,,6.0,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.03870967741935484,3.047560975609756,2.0,Batsman,5.129405979543666
Sunny Gupta,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,14.842105263157894,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7131578947368422,2.0,Bowler,2.5697368421052635
JW Hastings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,6.4918032786885265,0.0,3.0,,,3.0,1.0,1.0,1.0,,,1.0,0.05806451612903226,3.4667213114754096,2.0,Batsman,6.787178741406662
K Santokie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,91.0,10.705882352941178,0.0,2.0,,,2.0,1.5,1.0,1.0,,,1.5,0.05806451612903226,2.5817647058823523,2.0,Batsman,6.209743833017076
AA Kazi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.692307692307693,0.0,1.0,,,1.0,0.0,1.0,1.0,,,0.0,0.0,2.7946153846153843,2.0,Batsman,4.191923076923077
SS Sarkar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,8.16,0.0,2.0,,,2.0,0.5,1.0,1.0,,,0.5,0.01935483870967742,3.1163999999999996,2.0,Batsman,5.453632258064516
SS Mundhe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.1428571428571415,0.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.01935483870967742,3.7499999999999996,2.0,Bowler,7.154032258064516
